date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-12,82793.43037119767,82793.43037119767,0.0,0.0,22553.61485620891,18237.00244315682,304.2965364820964,3514.378361294338,56080.38970785079,0.0,1956.474581311639,58036.864289162426
2025-02-13,82022.61824041448,82022.61824041448,0.0,0.0,20390.249574217996,16422.428215720745,0.0,6725.317865250558,55173.04972852806,0.0,0.0,55173.04972852806
2025-02-14,37576.170680805364,37576.170680805364,0.0,0.0,18499.366822251144,14946.135168368412,0.0,4221.137210255967,15592.349853417923,0.0,0.0,15592.349853417923
2025-02-15,36818.51587877227,36818.51587877227,0.0,0.0,17846.363215016765,14639.384294713296,0.0,4331.445858468801,15670.859696142972,0.0,0.0,15670.859696142972
2025-02-16,79172.11839083058,79172.11839083058,0.0,0.0,22171.64418780139,18126.647213421697,608.0645420963003,357.8068585471909,54051.65066457033,0.0,3916.8410516388444,57968.49171620917
2025-02-17,79854.32950077795,79854.32950077795,0.0,0.0,21414.73020135975,17217.768960898273,34.7879199887635,4508.293013638567,53489.19780258221,0.0,192.2005521076997,53681.39835468991
2025-02-18,78080.8628137059,78080.8628137059,0.0,0.0,22776.433683186948,18405.601723987584,98.80126774311827,1717.4443389163168,51473.798562088,0.0,598.7123586562135,52072.51092074421
2025-02-19,78844.23674787297,78844.23674787297,0.0,0.0,23911.30395968215,19458.215685806048,61.393771481802126,1573.2148621453373,51838.99411652613,0.0,281.7904357553541,52120.78455228148
2025-02-20,77552.3833050822,77552.3833050822,0.0,0.0,22725.295702933094,18300.931088715,14.471188962941074,2149.356146493713,51764.503178815015,0.0,67.55386589324065,51832.05704470825
2025-02-21,35450.02960670202,35450.02960670202,0.0,0.0,18189.39199923768,14583.103628694489,0.0,6283.4792028254915,14985.037544656901,0.0,0.0,14985.037544656901
2025-02-22,35554.154376860235,35554.154376860235,0.0,0.0,17451.42727444693,14241.270338062981,0.0,4499.23455714295,15019.564450657514,0.0,0.0,15019.564450657514
2025-02-23,76826.89690700863,76826.89690700863,0.0,0.0,22044.378184162433,18062.584667897467,34.783910516885086,1348.0336179272178,51206.620106995935,0.0,132.97888990605168,51339.59899690199
2025-02-24,75621.6069390565,75621.6069390565,0.0,0.0,21812.425440425395,17539.80723695811,318.5255185327028,3464.4806374552445,49444.78851726518,0.0,2017.707939626663,51462.496456891844
2025-02-25,74872.33427984963,74872.33427984963,0.0,0.0,21307.567392124816,17305.030066163206,50.36833333333334,5098.842053888027,48200.62571394732,0.0,262.1923591666667,48462.81807311399
2025-02-26,74634.84229838378,74634.84229838378,0.0,0.0,21956.957584734817,17649.182362005056,438.30868882053096,1950.5277311412233,48660.736206467904,0.0,2816.871612428874,51477.60781889678
2025-02-27,73259.52264924491,73259.52264924491,0.0,0.0,23160.378460871787,18804.914850751622,572.9737517341632,2520.448590858913,46662.424080470475,0.0,3137.0690475008428,49799.49312797131
2025-02-28,34396.75522685261,34396.75522685261,0.0,0.0,17430.10842463146,14003.22105740277,0.0,7677.274309623924,13982.669949909408,0.0,0.0,13982.669949909408
2025-03-01,33634.195021894164,33634.195021894164,0.0,0.0,16300.593887418156,13432.28280230064,0.0,7107.118003443318,13813.752090515647,0.0,0.0,13813.752090515647
2025-03-02,72104.0392376479,72104.0392376479,0.0,0.0,18654.13869995175,15306.463561476685,4396.87029576179,794.9273282679648,46923.452565765525,0.0,27327.577771554697,74251.03033732022
2025-03-03,71907.62015181214,71907.62015181214,0.0,0.0,20912.57986211599,16784.89462787841,4775.6628525118485,538.4511367530863,46014.806766452464,0.0,28993.641607533573,75008.44837398603
2025-03-04,72576.19542057729,72576.19542057729,0.0,0.0,22418.45182990115,18264.256545724496,1030.8705535228664,253.41275659016605,46687.01239853601,0.0,6438.05271643831,53125.06511497432
2025-03-05,72938.06566204238,72938.06566204238,0.0,0.0,22173.259725212487,17803.71738061794,82.38864352403971,2520.439944305219,45954.7770151694,0.0,540.6896591336481,46495.46667430305
2025-03-06,71104.62201437156,71104.62201437156,0.0,0.0,20992.025597837972,17218.620164888733,804.3208390523318,2194.8832871413283,45249.28423612561,0.0,5327.652579758885,50576.9368158845
2025-03-07,32457.510592457544,32457.510592457544,0.0,0.0,16239.922034922218,12963.976415186866,7.68243000044539,8266.961869389306,12896.07040840747,0.0,25.782235081494726,12921.852643488963
2025-03-08,32049.929087933386,32049.929087933386,0.0,0.0,16085.471418625215,12963.109359832137,0.0,9864.427512473643,13012.282698966446,0.0,0.0,13012.282698966446
2025-03-09,69421.66679714428,69421.66679714428,0.0,0.0,22202.95242776426,18093.34052914113,304.48889040439553,2283.0187389255434,42997.16300204408,0.0,1527.7030404727934,44524.86604251687
2025-03-10,68968.20267786518,68968.20267786518,0.0,0.0,19498.94001595239,15846.031044840704,2763.8617651215022,37.08402187500042,44406.93004817279,0.0,17035.890623154402,61442.820671327194
2025-03-11,69192.09732414974,69192.09732414974,0.0,0.0,20801.041309126886,16674.55778287768,833.4528916590216,1960.1478895595556,43678.26247671837,0.0,5365.078142296719,49043.34061901509
2025-03-12,68502.20152767765,68502.20152767765,0.0,0.0,20851.016520671896,17164.06034664125,306.77357453827415,2686.4842448519585,42644.26498645923,0.0,2002.5235146988732,44646.78850115811
2025-03-13,67920.61453282405,67920.61453282405,0.0,0.0,19186.562196798986,15493.223279017324,3365.0575624428147,46.715160818540994,43246.1055037863,0.0,20897.02362466599,64143.12912845229
2025-03-14,30727.120413576635,30727.120413576635,0.0,0.0,16041.54172383112,12787.593621018184,6.469955509065002,11450.216282939431,12109.44728648604,0.0,26.87296020690149,12136.320246692942
2025-03-15,30615.859334602246,30615.859334602246,0.0,0.0,16360.933559679966,13455.956198648064,208.18189677174104,6994.938720342085,12462.312694414577,0.0,916.8812388512515,13379.19393326583
2025-03-16,67177.34258032595,67177.34258032595,0.0,0.0,21807.76848462966,17653.5064497193,1218.4470593172473,890.4806713995072,41457.35770155275,0.0,7047.354325960746,48504.71202751349
2025-03-17,67377.62352550434,67377.62352550434,0.0,0.0,20420.657102176257,16325.226414150504,128.7006184211548,5552.762022566421,40830.94900350959,0.0,811.2471025189495,41642.19610602854
2025-03-18,65437.04233516621,65437.04233516621,0.0,0.0,21809.76925247179,17825.985097676265,961.3149453914999,1288.6147590955268,40116.17120939444,0.0,5170.594786752478,45286.76599614692
2025-03-19,65065.39873039797,65065.39873039797,0.0,0.0,22160.015694817444,17790.253965362986,566.7365186126164,1796.903069556125,39586.56228098447,0.0,2945.2451643130385,42531.80744529751
2025-03-20,64325.56436284415,64325.56436284415,0.0,0.0,20820.076015460567,16955.068541152967,1995.299338440326,246.8944103102075,39697.63427111848,0.0,12036.821781951367,51734.45605306984
2025-03-21,29600.626360252692,29600.626360252692,0.0,0.0,16059.594345680405,13064.606342706207,138.44924637113232,14710.623086982961,11467.644820678743,0.0,611.3644126886456,12079.00923336739
2025-03-22,30099.71575992616,30099.71575992616,0.0,0.0,15829.184373524671,12567.878323474986,0.0,10957.20997654314,12064.47890549561,0.0,0.0,12064.47890549561
2025-03-23,62297.95493471792,62297.95493471792,0.0,0.0,21261.618651352077,17429.579245869845,1498.216195158811,1194.4116077278354,37770.98295065654,0.0,8096.988165543131,45867.97111619967
2025-03-24,62342.16565201715,62342.16565201715,0.0,0.0,21643.703241580442,17681.730078471173,947.8534852741324,1329.5488908486866,37770.37920517098,0.0,5532.948011052724,43303.327216223704
2025-03-25,62290.424068374836,62290.424068374836,0.0,0.0,20621.329540429506,16640.800034944117,2671.350581511586,31.120427734375312,37793.00954323797,0.0,15585.274729314071,53378.284272552046
2025-03-26,62205.84272139221,62205.84272139221,0.0,0.0,21679.570083209477,17511.706175140953,216.93471169049317,2662.3586583475144,37478.45080837246,0.0,1158.2869479042924,38636.73775627675
2025-03-27,61656.31685030303,61656.31685030303,0.0,0.0,20802.3975484525,16870.48295947765,1645.4314982714882,652.8443595996755,36951.55921840949,0.0,9739.258429705555,46690.817648115044
2025-03-28,29052.151934170837,29052.151934170837,0.0,0.0,16271.592958442532,13090.64893399791,0.0,15049.32714305955,11387.957129681516,0.0,0.0,11387.957129681516
2025-03-29,29338.315100175067,29338.315100175067,0.0,0.0,15735.535659409943,12698.901471901692,128.3265066642345,18722.798235997718,11515.113185874778,0.0,663.0216201389065,12178.134806013684
2025-03-30,58528.8799076252,58528.8799076252,0.0,0.0,20957.477696643644,17092.83780791921,1073.3508496552627,391.9711685560378,34736.55446936115,0.0,6522.0790260733565,41258.63349543451
2025-03-31,58384.55815037126,58384.55815037126,0.0,0.0,18769.050393747944,15064.480347146386,2313.8920847719596,42.49070520833345,35334.36804553092,0.0,14865.287966480555,50199.65601201148
2025-04-01,59037.798444320644,59037.798444320644,0.0,0.0,16541.189686362522,13424.542963980595,4386.256075457112,98.55628072916682,36280.526996866174,0.0,27798.975481437374,64079.50247830355
2025-04-02,59541.765373888426,59541.765373888426,0.0,0.0,18649.78061387126,15130.91602665889,4491.338397047898,78.90378372395867,35948.04371502942,0.0,27030.90702554872,62978.95074057814
2025-04-03,60609.99511932731,60609.99511932731,0.0,0.0,21481.375985045503,17477.34483996478,945.6494101431433,1688.0831177230596,36744.650096689285,0.0,5505.479772667565,42250.129869356846
2025-04-04,28481.60848507055,28481.60848507055,0.0,0.0,16196.069512241596,12865.146112686285,0.0,18719.882835515236,10997.261013520243,0.0,0.0,10997.261013520243
2025-04-05,26710.35090841888,26710.35090841888,0.0,0.0,16025.186164624749,13300.9850212241,1029.052642533851,12971.087424218747,10359.231378857583,0.0,3703.236116075141,14062.467494932724
2025-04-06,54849.19028725079,54849.19028725079,0.0,0.0,19692.40715530112,15919.096054478152,3418.2466327127954,84.0495524739589,33015.415530098115,0.0,20727.074354906385,53742.4898850045
2025-04-07,57905.24542336561,57905.24542336561,0.0,0.0,20785.872161933807,16717.81106509923,0.0,594.465043197703,34734.20628178733,0.0,0.0,34734.20628178733
2025-04-08,58068.16936363324,58068.16936363324,0.0,0.0,21427.248466232813,17468.361053062363,949.4901358205981,705.578469616725,34788.61472444108,0.0,5672.718241843618,40461.3329662847
2025-04-09,57685.54845713243,57685.54845713243,0.0,0.0,17250.212139908777,13962.170910868816,4794.923461816388,58.11967324218767,34622.18087059286,0.0,30296.515718300576,64918.69658889344
2025-04-10,57916.961546136336,57916.961546136336,0.0,0.0,20909.64532716318,16782.08844071572,1251.6266475467194,580.3934072355953,34792.03030611642,0.0,7834.724581288412,42626.75488740484
2025-04-11,27240.90462494349,27240.90462494349,0.0,0.0,16166.227430552808,13277.14328278077,66.43956266277172,19101.60987316756,10619.366840571533,0.0,202.5618775226099,10821.928718094143
2025-04-12,27570.46150240825,27570.46150240825,0.0,0.0,15751.184517465601,12645.532438166008,0.0,15439.648873108654,10529.216102716371,0.0,0.0,10529.216102716371
2025-04-13,56183.83697664063,56183.83697664063,0.0,0.0,19654.84622637638,15883.261161026416,1960.4197321446854,96.31316010202363,33906.527124140426,0.0,12249.189213545795,46155.716337686215
2025-04-14,55925.27527223078,55925.27527223078,0.0,0.0,20846.391883088134,16980.96341286662,603.0618505642223,134.87685257348608,33192.42750607143,0.0,3852.8244215942586,37045.25192766569
2025-04-15,56629.35480409263,56629.35480409263,0.0,0.0,20149.524094103315,16205.474302293349,340.5361588546208,2886.412337803959,33535.366810180596,0.0,2100.3199694911827,35635.68677967178
2025-04-16,55825.9249009621,55825.9249009621,0.0,0.0,17649.269435371527,14488.213188576068,3211.7734684003735,97.05017256701478,33407.835628282286,0.0,20410.18736259157,53818.022990873855
2025-04-17,55499.19803922788,55499.19803922788,0.0,0.0,19637.682403842675,15678.903472855673,1483.0530041592797,155.12976240016064,33097.08587921906,0.0,9403.910214260917,42500.99609347998
2025-04-18,26541.61209365554,26541.61209365554,0.0,0.0,16279.357966458494,13065.404313890913,152.96844852294487,17126.50970627757,10097.81041192543,0.0,471.56226868441223,10569.37268060984
2025-04-19,26438.736996208823,26438.736996208823,0.0,0.0,16368.896358915286,13397.48860904108,4.654290826974194,16687.30428716159,10039.11365793642,0.0,13.669652158823208,10052.783310095243
2025-04-20,54634.51086713572,54634.51086713572,0.0,0.0,19945.502333931392,16284.167885868615,1065.9955638046536,81.42709954427141,32594.087643449864,0.0,6763.365235840092,39357.45287928996
2025-04-21,54400.15290489838,54400.15290489838,0.0,0.0,19978.430690501864,16222.544328998827,140.84152572845267,2268.197685790468,32165.725643169484,0.0,773.733551873281,32939.459195042764
2025-04-22,53901.23865579978,53901.23865579978,0.0,0.0,18599.378667613582,15062.821123252419,1850.2343934156013,61.986188187553466,32390.69469701332,0.0,11680.407203310304,44071.10190032363
2025-04-23,54143.270595825175,54143.270595825175,0.0,0.0,18907.99357465659,15213.964713048008,1041.366243647988,90.69126119791667,32650.41218433904,0.0,6928.008438153216,39578.42062249225
2025-04-24,53214.53800407054,53214.53800407054,0.0,0.0,19481.697860182103,15828.455751015077,164.41593541177687,2635.605130315297,31946.566226999013,0.0,1002.631830999794,32949.19805799881
2025-04-25,25799.60996086001,25799.60996086001,0.0,0.0,15983.2794157795,12971.44280548335,21.936064683032214,20809.35176524689,9344.1823799955,0.0,92.41664050961472,9436.599020505115
2025-04-26,25934.010875312117,25934.010875312117,0.0,0.0,15848.570923559038,12849.647139169285,232.78749601051314,23097.680953599545,9818.327721318992,0.0,969.7140378518685,10788.041759170861
2025-04-27,50682.18684544157,50682.18684544157,0.0,0.0,19318.11767421965,15679.337149457107,2019.7101585517305,489.64529589742506,30142.966147366355,0.0,12173.750001407121,42316.71614877348
2025-04-28,51179.29489118506,51179.29489118506,0.0,0.0,12476.386864773916,9980.814526481847,8005.18452554163,66.93976176795775,30950.119721356856,0.0,49411.63022128504,80361.7499426419
2025-04-29,52330.20446703902,52330.20446703902,0.0,0.0,18340.584813272584,14738.7113618965,1013.9567644269007,2309.074063423165,30886.884026916367,0.0,6643.410501375213,37530.29452829158
2025-04-30,52565.50000568444,52565.50000568444,0.0,0.0,18525.421678176917,15200.062064583333,90.00797829185862,1073.293937049379,30798.692893122687,0.0,424.52445281179575,31223.21734593448
2025-05-01,49910.60029341533,49910.60029341533,0.0,0.0,18037.952398316836,15407.43465531945,4742.054651833326,1010.7584022512699,30922.57735174755,0.0,28180.08228790686,59102.65963965441
2025-05-02,26181.28885450663,26181.28885450663,0.0,0.0,15919.343940994726,12531.693311776691,3357.1269795291114,11860.445121484374,10200.617477999423,0.0,16253.168005048,26453.785483047424
2025-05-03,25835.59731324983,25835.59731324983,0.0,0.0,15924.813845317323,12797.364047652343,2579.59206774848,16420.567933333332,10107.229357927472,0.0,12194.84703823115,22302.07639615862
2025-05-04,50797.63581785805,50797.63581785805,0.0,0.0,16943.654145050252,14016.18788177977,3864.497778745766,0.0,31097.5630533468,0.0,23984.61184700435,55082.17490035115
2025-05-05,52540.84035381051,52540.84035381051,0.0,0.0,17465.14193504744,14172.153069726319,5828.1553115106,0.0,32048.831913204405,0.0,36019.373783734285,68068.20569693869
2025-05-06,53530.52465994797,53530.52465994797,0.0,0.0,19681.518310894146,15840.825745005906,3251.751822775648,71.50155016871668,33138.51232386442,0.0,19333.761934500166,52472.27425836459
2025-05-07,53164.443692554196,53164.443692554196,0.0,0.0,17834.46903217958,14339.89121649645,5493.162885509888,95.18281238096017,32592.28386255497,0.0,35075.83484820988,67668.11871076486
2025-05-08,54179.419334351966,54179.419334351966,0.0,0.0,16161.05458978731,12892.161642311701,4954.569663864582,38.58365074094479,33628.156720955434,0.0,32821.94497144056,66450.10169239598
2025-05-09,27205.74195970257,27205.74195970257,0.0,0.0,16346.202061270205,12784.867423818318,1414.1218786681577,16559.14335091884,10868.663049720763,0.0,6651.625400344899,17520.288450065662
2025-05-10,26849.736013957212,26849.736013957212,0.0,0.0,16059.147865165793,13464.130905133246,884.8715449819988,13018.545315573334,11055.871911752749,0.0,4655.110632376859,15710.982544129609
2025-05-11,55267.348118883114,55267.348118883114,0.0,0.0,17116.053383423146,13895.192790632645,3566.2176454907044,128.62608824998722,33968.36538022493,0.0,23510.993117497557,57479.35849772249
2025-05-12,55607.0477904372,55607.0477904372,0.0,0.0,17778.972681741896,14187.36401820117,1367.6807299380441,1451.9246235011922,33930.55923639819,0.0,8716.914415230856,42647.47365162904
2025-05-13,54550.47328514602,54550.47328514602,0.0,0.0,17886.013858526887,14436.764111500535,2201.1788491230327,173.18962057603767,33023.934888967924,0.0,14290.972221399976,47314.9071103679
2025-05-14,54696.74444437571,54696.74444437571,0.0,0.0,18355.585541480687,15110.710631989978,1673.1260268043416,110.84677835601394,33059.92438017029,0.0,10879.6798872193,43939.60426738959
2025-05-15,55575.98899510784,55575.98899510784,0.0,0.0,19498.33349932198,15577.584188547804,1249.5138816078434,139.69528260817572,34394.311623848494,0.0,7851.3598769133005,42245.67150076179
2025-05-16,27017.242221726858,27017.242221726858,0.0,0.0,15707.218775573614,12900.407578575303,354.7685020864636,21849.69299348168,10951.284588416784,0.0,1621.7486573812914,12573.033245798075
2025-05-17,27426.75924009754,27426.75924009754,0.0,0.0,15997.064437819727,12828.43571943281,733.9244296759173,14543.255868053206,11379.226717951238,0.0,3990.7411042747344,15369.967822225972
2025-05-18,54975.252165391066,54975.252165391066,0.0,0.0,17482.774217338236,14145.699460050473,2110.7398183940873,72.74912649739599,33660.995902933,0.0,13931.817987995037,47592.81389092804
2025-05-19,53915.1882958204,53915.1882958204,0.0,0.0,18659.91880345996,15130.090033681481,584.7525207986656,3454.895496840592,32731.18345515668,0.0,3785.81777246513,36517.00122762181
2025-05-20,53651.30816695056,53651.30816695056,0.0,0.0,15551.177312888072,12715.720113764859,3755.816279242957,44.2724304036459,32460.645672861043,0.0,25117.14488328221,57577.79055614325
2025-05-21,54492.02186952012,54492.02186952012,0.0,0.0,17790.035019006715,14428.922468732037,1833.1754367730798,1601.4694726851885,33485.8027711459,0.0,11789.034546525889,45274.83731767179
2025-05-22,53533.231670900655,53533.231670900655,0.0,0.0,18442.992899002216,14585.031647641665,1212.292260277597,70.93186315104197,32731.93878484956,0.0,7937.374470278651,40669.31325512821
2025-05-23,26347.36540701571,26347.36540701571,0.0,0.0,16332.94078860779,13228.416753213067,690.4774969337009,17512.369985221354,10462.850704810147,0.0,3125.536427534204,13588.38713234435
2025-05-24,26668.14701970383,26668.14701970383,0.0,0.0,16130.500912887417,13250.144282411464,248.49732038203905,20281.786326276582,11082.303482916257,0.0,886.4580644747383,11968.761547390995
2025-05-25,53097.98082210116,53097.98082210116,0.0,0.0,17913.749853650104,14375.51661488172,847.670180959206,1862.4075809586548,32837.880045069054,0.0,5507.083421287586,38344.96346635664
2025-05-26,51084.33517345185,51084.33517345185,0.0,0.0,13455.700321780289,11023.414939001408,5964.2901759073475,36.50701658032392,31264.043084282064,0.0,37274.34662554394,68538.389709826
2025-05-27,52978.26614487054,52978.26614487054,0.0,0.0,18311.488087580532,14942.185357433069,481.87015496054465,700.4662696836225,32215.102806179166,0.0,3071.1193609121124,35286.22216709128
2025-05-28,52224.60264626298,52224.60264626298,0.0,0.0,16326.938468027045,13161.574721262716,3280.742444146129,66.15724364478501,31895.28152109903,0.0,20944.220861098718,52839.502382197745
2025-05-29,52427.90502172924,52427.90502172924,0.0,0.0,15956.026294133348,12845.907882380823,4970.840688656036,178.50379863275464,31870.261272988773,0.0,32581.499334210966,64451.760607199736
2025-05-30,26063.419590020763,26063.419590020763,0.0,0.0,16189.78363605947,13158.475388352706,983.2623381547515,17419.140413802084,10668.181622660602,0.0,5507.107418532853,16175.289041193457
2025-05-31,25919.126312513406,25919.126312513406,0.0,0.0,16155.821844892469,13324.02632193191,998.9617776752658,15697.111017228111,10007.049114314017,0.0,3808.884980737318,13815.934095051334
2025-06-01,53526.530671385444,53526.530671385444,0.0,0.0,9144.81690460232,8384.138971164077,18458.973562052797,0.0,35624.4050206086,0.0,110790.60432575982,146415.00934636843
2025-06-02,57472.82016807631,57472.82016807631,0.0,0.0,15375.10675478377,12453.83696818149,14089.257068525969,0.0,37944.832486236366,0.0,90340.59678690325,128285.42927313963
2025-06-03,61025.9742119669,61025.9742119669,0.0,0.0,16740.60702042325,13114.37653311119,10792.623108678486,0.0,39983.65878309135,0.0,69730.9412419936,109714.60002508495
2025-06-04,62088.95232886605,62088.95232886605,0.0,0.0,15051.797365442528,12240.85561862759,10367.250234615547,0.0,41011.53448156383,0.0,69428.28251488807,110439.8169964519
2025-06-05,62795.58904200502,62795.58904200502,0.0,0.0,16126.463877219476,13183.88956435116,11296.303287529952,0.0,41443.88611752191,0.0,74681.40274077277,116125.28885829469
2025-06-06,29100.680349205784,29100.680349205784,0.0,0.0,15547.066408350778,12420.783820336399,7047.016972141926,2166.4193333333337,13203.628034843023,0.0,37087.39403282763,50291.02206767065
2025-06-07,31052.239082543434,31052.239082543434,0.0,0.0,15719.930459923165,12365.029220820314,4149.653689892743,720.478366666661,14835.895038941482,0.0,21864.58800926135,36700.483048202834
2025-06-08,70105.83518542745,70105.83518542745,0.0,0.0,19524.752606763293,15879.107108105873,1823.6531632902183,3098.9195833935805,46121.949911729236,0.0,12152.018580868593,58273.96849259783
2025-06-09,69256.05910260437,69256.05910260437,0.0,0.0,19995.58251079141,16083.55477118636,5741.163653022853,152.4822826888435,46385.77212203034,0.0,38833.18188424832,85218.95400627867
2025-06-10,69928.33446803984,69928.33446803984,0.0,0.0,19785.259417567922,16117.926327336783,5376.589699600145,19.146844075520903,46769.96894021529,0.0,35189.74493290106,81959.71387311636
2025-06-11,70209.45830767551,70209.45830767551,0.0,0.0,19401.295424933112,15613.375044896991,9765.887724062575,102.97933503529566,46590.2763618981,0.0,62812.98002224506,109403.25638414315
2025-06-12,72294.58702568978,72294.58702568978,0.0,0.0,21076.914753590838,16876.20858404074,4511.853647164195,153.34306997055103,48638.206706986115,0.0,30598.34543161354,79236.55213859965
2025-06-13,32298.292764779144,32298.292764779144,0.0,0.0,16061.676399622233,13015.217626183594,2189.511447648852,3096.0317389893594,15546.4340315724,0.0,12035.431604582967,27581.865636155366
2025-06-14,33123.940397786464,33123.940397786464,0.0,0.0,15962.10575754262,13080.714371236481,1285.49037133218,5334.696632812502,16750.220790648895,0.0,6994.0045699661905,23744.225360615084
2025-06-15,74356.38999526147,74356.38999526147,0.0,0.0,22682.099045792464,18066.41886637055,1356.8603121554254,470.5957946616612,49969.8319991725,0.0,9192.21619312256,59162.048192295064
2025-06-16,74293.8285884065,74293.8285884065,0.0,0.0,21785.061579018242,17428.541385946835,3231.0481736033757,474.3037522718123,50371.58057098647,0.0,20219.370158413454,70590.95072939993
2025-06-17,74486.62058460599,74486.62058460599,0.0,0.0,21316.743563094136,17545.878635783327,4042.0525105533948,120.79695118191364,50486.5512732074,0.0,28218.783793503335,78705.33506671073
2025-06-18,75671.33390909832,75671.33390909832,0.0,0.0,22179.16468043034,17843.239416442848,509.0653672183288,916.0831123291564,51262.13007672346,0.0,3395.87737244156,54658.00744916502
2025-06-19,74994.788968843,74994.788968843,0.0,0.0,22568.505471090575,18220.38617331514,429.51933413193376,2816.684805199499,50438.68092899047,0.0,2712.663662234394,53151.344591224864
2025-06-20,33823.674686157276,33823.674686157276,0.0,0.0,15858.026402667534,12971.162183920062,0.0,8536.22961740981,17078.976506597097,0.0,0.0,17078.976506597097
2025-06-21,33927.34464270298,33927.34464270298,0.0,0.0,16530.673938478434,13078.078069303527,180.7009954325241,11320.7093689606,16786.89895183989,0.0,537.5100967264592,17324.409048566347
2025-06-22,72226.27531154786,72226.27531154786,0.0,0.0,20664.022189427214,16942.3645286403,895.6973485307834,1942.9738992917248,48575.15897813646,0.0,6153.295409968924,54728.45438810538
2025-06-23,71720.85623241599,71720.85623241599,0.0,0.0,21571.92015471507,17623.760339593948,1449.0337918073112,2160.4442091021806,47509.05052202511,0.0,9842.081903683507,57351.132425708616
2025-06-24,71926.3438017931,71926.3438017931,0.0,0.0,19242.53843382559,15436.935074443005,8348.767693592083,200.71588600260486,49311.504514806125,0.0,53230.31709563445,102541.82161044057
2025-06-25,72968.1293233404,72968.1293233404,0.0,0.0,21476.33425178425,17495.327841958926,1805.5445488043247,355.24609565273926,48823.845195814145,0.0,11692.416154039325,60516.26134985347
2025-06-26,72359.2095589015,72359.2095589015,0.0,0.0,22514.375975030154,18338.373647840832,737.7008728733202,1373.5242712521654,47699.59468675957,0.0,4233.66047388649,51933.25516064606
2025-06-27,32789.16956449789,32789.16956449789,0.0,0.0,16537.15606133508,13176.131923234672,273.3880301850222,9929.887589915837,15829.981798168725,0.0,1189.275566945421,17019.257365114147
2025-06-28,32409.37328794751,32409.37328794751,0.0,0.0,16554.638911627055,13506.833890242264,318.7157722393607,7903.357922135415,15780.778915763,0.0,1551.025106812298,17331.8040225753
2025-06-29,71490.06720523501,71490.06720523501,0.0,0.0,20806.489904769263,16655.548604468575,2220.7097585983033,292.06713019930237,48024.37387726531,0.0,14395.201514384948,62419.57539165026
2025-06-30,70762.07559313976,70762.07559313976,0.0,0.0,20588.82832459471,17244.190690918458,2716.786583757077,256.5405598872601,46771.08672864699,0.0,17368.693873643846,64139.78060229083
2025-07-01,73505.57652901881,73505.57652901881,0.0,0.0,19949.36003985438,16984.16498098582,8510.102160609355,183.93959742628317,53242.505495633035,0.0,60252.83997529052,113495.34547092355
2025-07-02,78846.37494580928,78846.37494580928,0.0,0.0,21830.21665727394,17541.33375661911,2105.201404203004,3757.9270826907923,57577.74864703387,0.0,15461.584678658124,73039.333325692
